step,timestamp_ns,timestamp_sec,dt,est_x,est_y,est_z,est_roll,est_pitch,est_yaw
486,1598870191752953075,1598870191.7529533,0.020491481000000002,0.018182405117076382,0.08235903853199282,0.19012728897605788,0.004744640238573192,0.0005428167999509062,-0.04411405280903542
487,1598870191773363189,1598870191.7733634,0.020410114,-0.06953084904024148,0.12934436894287984,0.18170348578274984,0.00473317555976724,0.0005411882695441737,-0.04409927366642431
488,1598870191793413155,1598870191.7934132,0.020049966000000002,-0.08716811700626097,0.2553355357236227,0.2631912269012075,0.004738613684130735,0.0005439069337579076,-0.044085628252393066
489,1598870191823270202,1598870191.8232703,0.029857047,-0.035074676100538556,0.17062111759264867,0.26379010551930293,0.00474141530445156,0.0005405099301897487,-0.04408794500330868
490,1598870191832900830,1598870191.832901,0.009630628,-0.13766620344543928,-0.0036018020066234412,0.1468144777426932,0.0047445980774632425,0.0005402342196915475,-0.04408717425444112
491,1598870191852981396,1598870191.8529816,0.020080566,-0.1591445921610248,-0.037441850508580586,0.09446031648314768,0.004747445013788284,0.0005562556154243607,-0.04408532108972229
492,1598870191882867671,1598870191.8828678,0.029886275,-0.2079385319155486,-0.07233062777825641,0.0251451972989117,0.004791459920325177,0.0005569589015410967,-0.044096602456398626
493,1598870191892485217,1598870191.8924851,0.009617546000000001,-0.155654085641188,0.11741912519314247,0.009789119007794238,0.004800266600713992,0.0005526713355375094,-0.04409661843522905
494,1598870191923312021,1598870191.9233122,0.030826804000000003,-0.33598145635457,0.08818283018825653,0.011434649395486069,0.004801234777875444,0.0005612778822911204,-0.044088013290764776
495,1598870191932658155,1598870191.9326582,0.009346134,-0.22672797995164717,0.19543349568069343,0.05759883874529758,0.004790210686250656,0.0005595770426840735,-0.04408866646721813
496,1598870191952791592,1598870191.9527917,0.020133437,-0.07742886088617346,0.15262463486338967,0.07304665392278266,0.004770538466893532,0.0005572380093531999,-0.04407327384756658
497,1598870191982375887,1598870191.982376,0.029584295000000004,-0.14951639973322917,0.08040487494318418,0.11096224643081198,0.0047862329068016525,0.0005728557223762733,-0.04408465293918696
498,1598870191992956713,1598870191.9929569,0.010580826000000002,-0.15745273381641556,-0.0848668860520548,-0.008035451314205947,0.004780009707803139,0.0005789225044119307,-0.04408232767441733
499,1598870192032971561,1598870192.0329716,0.040014848000000006,-0.07592736274089146,-0.11464745232267695,-0.03966900510818335,0.004772406195257077,0.0005779152032992789,-0.04409533454972297
500,1598870192033271863,1598870192.0332718,0.000300302,-0.1618242700362414,-0.05619751740367078,-0.042431531705165663,0.004772349132688085,0.0005779076437419183,-0.04409543216325551
501,1598870192052754201,1598870192.0527542,0.019482338000000002,-0.17791674125924872,-0.07609367514798697,-0.05355217693381262,0.004791140736956892,0.0005804512547059084,-0.044085903775883985
502,1598870192072958605,1598870192.0729587,0.020204404000000002,-0.0642686129402816,-0.03697203410472176,0.02248742716854553,0.004793346566619634,0.0005966091465649311,-0.044089817623364586
503,1598870192093041004,1598870192.093041,0.020082399,-0.2738961627169063,-0.11356043294825799,0.06720228096459367,0.0047890994271812815,0.0005939456507744462,-0.04409854161542426
504,1598870192113128095,1598870192.1131282,0.020087091,-0.31445588652453665,-0.11415542104716758,0.03742143399323022,0.004780007767523203,0.0005944299708291143,-0.04409343816230001
505,1598870192133370443,1598870192.1333704,0.020242348,-0.2706595348496888,-0.06687078689816182,0.14218713055559914,0.004765178935240747,0.0006044645149415674,-0.044085736878797466
506,1598870192152642059,1598870192.1526423,0.019271616000000002,-0.1377929823232247,-0.03793217562193043,0.16221829590897746,0.0047889815230580295,0.0006097165234784951,-0.044066317849723466
507,1598870192173055589,1598870192.1730556,0.020413530000000003,-0.07056938671214931,-0.02875237199471394,0.11977534366426246,0.0047857758662627516,0.0005898278381049688,-0.044059202754721714
508,1598870192192581712,1598870192.1925817,0.019526123000000003,-0.0193548961173575,0.047352636074664486,0.07414460940975948,0.004772038299892451,0.0005874526546889512,-0.04407374698001673
509,1598870192212872631,1598870192.2128727,0.020290919,-0.03607467080503915,0.09291617381352188,0.08829247466236814,0.004782141090746714,0.0005771632001314846,-0.044081865286756436
510,1598870192233025751,1598870192.2330258,0.02015312,0.1290509483279405,0.053626843721687335,0.043350151981618755,0.004775477071862489,0.0005648103907616039,-0.044080534609396295
511,1598870192252600445,1598870192.2526004,0.019574694,0.14968593957949317,-0.06784355665163071,0.02513865780159832,0.00478452878920547,0.0005653784030292393,-0.044074788997020206
512,1598870192272938149,1598870192.2729383,0.020337704,-0.07509653757232514,0.0005669676389172038,0.14229651232556015,0.004789712106805917,0.0005675324190446878,-0.04407655717156463
513,1598870192292846750,1598870192.292847,0.019908601,-0.11563487163853298,-0.03606885486171089,0.15947884809832055,0.004803339242364871,0.0005751400517090524,-0.04407684459592354
514,1598870192312980083,1598870192.3129802,0.020133333,0.006417187590994664,-0.20842082744079912,0.1356737368305951,0.004799475450555778,0.0005922438081029265,-0.04407652147888422
515,1598870192333078918,1598870192.333079,0.020098835000000002,-0.002442683764009344,-0.1675426005731386,0.14007373405461138,0.0048195433565310355,0.0005915787936577042,-0.04408395659118629
516,1598870192353332468,1598870192.3533325,0.020253550000000002,-0.037626284786978416,-0.1724572271781573,0.07332011955769945,0.004815195256413184,0.0005943689960590234,-0.044073133795627155
517,1598870192372627061,1598870192.372627,0.019294593000000002,0.14042808459817818,-0.1396277766517675,0.12370842000837158,0.004825898315942168,0.0005919218682293466,-0.04408670933990739
518,1598870192403452302,1598870192.4034524,0.030825241000000003,0.08976407681685894,-0.09114900651436933,0.11408248738583186,0.004839672774863078,0.000582789173317985,-0.044086907487675644
519,1598870192413172998,1598870192.4131732,0.009720696000000001,0.12958955842039643,-0.07168452002439561,0.0229984849219329,0.004847137380187706,0.0005868683196180483,-0.04409068703593961
520,1598870192432373895,1598870192.432374,0.019200897,0.3818881075868498,-0.037838545448351,-0.010478471347398374,0.004843176234033116,0.0005911844950732525,-0.04409491841721863
521,1598870192453512075,1598870192.4535122,0.021138180000000003,0.15684359611853305,-0.10672169093518698,-0.02014476616937539,0.004846146862424564,0.0005777947242865531,-0.04408727166298093
522,1598870192472965691,1598870192.4729657,0.019453616,0.016372366945051765,-0.030864614302695124,-0.09653733254339235,0.004853245017809928,0.000583691463663845,-0.04407169071412922
523,1598870192492981201,1598870192.4929814,0.02001551,0.01727542402582498,0.001274488157402796,-0.14316490603325135,0.00485861948646913,0.0005875887251748716,-0.04406850385630259
524,1598870192513077802,1598870192.513078,0.020096601000000002,-0.10694715103547617,-0.08643738763385449,-0.12873712861545086,0.00486748507007648,0.0006031410802252229,-0.0440624832747089
525,1598870192533158989,1598870192.533159,0.020081187,-0.1466107490101701,-0.11599782106241358,-0.10625436876624555,0.004863119802901363,0.0005981073405447103,-0.04405280423719179
526,1598870192553368626,1598870192.5533686,0.020209637000000003,-0.0169689408517647,-0.16690506894916374,-0.16518065111293687,0.004868264909808495,0.000606508070662957,-0.04406907492809021
527,1598870192583374786,1598870192.583375,0.03000616,-0.038661830242061296,-0.15263525769938024,-0.08399611084018242,0.004870908643799396,0.0006139126028803869,-0.044065976272011705
528,1598870192602337578,1598870192.6023376,0.018962792000000003,0.0570002248090098,-0.1112476677789294,-0.11600960392461192,0.004865857606303126,0.0006051202751665855,-0.04407292651271065
529,1598870192612975585,1598870192.6129756,0.010638007000000001,0.17190281522393658,-0.14804433575739423,-0.06941731521190872,0.004857602241957036,0.0006034051540723976,-0.044080060949525934
530,1598870192642427254,1598870192.6424272,0.029451669000000003,0.19626549877860539,-0.017125897252594398,-0.09583108296939614,0.00485750477299061,0.0005958198035345886,-0.044079030691056384
531,1598870192653048762,1598870192.653049,0.010621508,0.3410189212964754,0.11352065798406398,-0.1000357497735605,0.004864834945390492,0.0005979416724093972,-0.044071863577356866
532,1598870192673336618,1598870192.6733367,0.020287856,0.27374029512475023,-0.07374958573012359,-0.05111371984316091,0.00487096751733931,0.0006078389161611978,-0.044076012420588125
533,1598870192692509654,1598870192.69251,0.019173036,0.29379759081340867,-0.12989946815236972,-0.03350232957536107,0.004866519124841568,0.0006211404149584454,-0.0440827748314515
534,1598870192712855847,1598870192.7128558,0.020346193000000002,0.14638578585171164,0.17170088319710194,-0.060254896097394914,0.0048627515117740105,0.0006188460859182832,-0.04408121163030418
535,1598870192743371914,1598870192.7433722,0.030516067,0.13733148861390837,0.21532903336090436,-0.07005620578903807,0.004871372497788348,0.0006207741689472974,-0.0440769270437346
536,1598870192753126598,1598870192.7531269,0.009754684000000001,0.15797084451633459,0.28632975032128466,0.06760354786781489,0.0048753243990615844,0.0006159025461382278,-0.04407609984924648
537,1598870192773298067,1598870192.7732983,0.020171469,0.2651944342026521,0.5001107061045624,-0.007890652167437319,0.004874611248839317,0.0006039958079492318,-0.0440834401600517
538,1598870192792434818,1598870192.792435,0.019136751,0.1441267477273618,0.3220050727573687,0.00409407035364932,0.0048852338349966275,0.0006161102466464553,-0.04407981425363398
539,1598870192812486486,1598870192.8124864,0.020051668,0.08010989556027709,0.23370780572565417,0.013516981127503713,0.004893502860366851,0.0006144363701434276,-0.044077075472262854
540,1598870192843325832,1598870192.843326,0.030839346000000004,0.09508962331940739,0.11178499255045243,0.030726024745185203,0.004896569585621981,0.0006188274633208111,-0.04407577236040497
541,1598870192853123024,1598870192.8531232,0.009797192000000001,0.07504807321270794,0.08418359693496898,0.10914360502785943,0.004897156011906552,0.0006104216332644723,-0.04407657458353341
542,1598870192873118876,1598870192.873119,0.019995852,-0.12802930527795137,0.030106932721863277,0.06657978618332018,0.004904770369281282,0.0006211551857332575,-0.044065141489827424
543,1598870192903194893,1598870192.903195,0.030076017000000003,-0.17285124465503193,-0.021087847358684818,0.019862460984788513,0.004897703228758719,0.0006114288078771847,-0.04407328582037942
544,1598870192912869986,1598870192.91287,0.009675093000000001,-0.2118334242636614,0.04953786032231192,0.051075435902497114,0.004902399304615737,0.0006182791052098123,-0.04407532749440873
545,1598870192943316386,1598870192.9433167,0.030446400000000002,-0.3275692133164431,-0.15030422598649132,0.0042529759672300695,0.004905499062379482,0.0006218718733381217,-0.04408420974542948
546,1598870192952940737,1598870192.952941,0.009624351,-0.466502853253646,-0.1020677391851382,0.014500918096768673,0.004911842954028716,0.0006186314013885144,-0.04408889082058931
547,1598870192973307323,1598870192.9733076,0.020366586000000002,-0.5947660605049596,-0.03297574511359127,0.001047311272217143,0.004917683101622373,0.0006119273151318567,-0.04410065504145
548,1598870193003180309,1598870193.0031805,0.029872986,-0.618228795273156,0.0744721287675316,0.12244602804386262,0.0049303787652486,0.0006473986262187444,-0.04410314496727184
549,1598870193012844253,1598870193.0128443,0.009663944,-0.5517083218767296,0.0952022120768113,0.05850319566054472,0.004934300673341929,0.0006514908516529741,-0.04411111345322299
550,1598870193033336363,1598870193.0333364,0.02049211,-0.4365752099159068,0.05212014300968721,0.096294673814649,0.0049338874213907,0.0006543975805881109,-0.044113567132508615
551,1598870193053470359,1598870193.0534706,0.020133996,-0.3904554840637843,0.09518807199069763,0.06829960670376053,0.004940383808969428,0.0006479269267492274,-0.04408920186789783
552,1598870193072965556,1598870193.0729656,0.019495197000000002,-0.4777989043856753,0.12527276406250354,0.15847263006632184,0.004940089912665137,0.0006667126870118324,-0.044097494936499095
553,1598870193113028349,1598870193.1130285,0.040062793,-0.6514765593205923,0.1493579084210317,0.10111855104320372,0.004964201386859549,0.0006825285977136091,-0.044101533021903346
554,1598870193122727752,1598870193.1227279,0.009699403,-0.7003656228485401,0.16467359222149439,0.09032265815152184,0.004968003572753844,0.0006728260416406443,-0.04409944912063501
555,1598870193133337254,1598870193.1333375,0.010609502,-0.5770325221613016,0.18881513589158777,-0.01598059668776326,0.004969516052149816,0.0006640784431038186,-0.04410095569466803
556,1598870193153440896,1598870193.153441,0.020103642,-0.3269595127098394,0.3273721468953762,-0.0465402625804414,0.004979116585554421,0.0006648197699622658,-0.044108848551102996
557,1598870193172770536,1598870193.1727707,0.019329640000000002,-0.3038293888393765,0.16300850801976557,-0.024042665428280315,0.004985004038183705,0.0006765461178503103,-0.04412544550467751
558,1598870193193077174,1598870193.1930773,0.020306638000000002,-0.2531428600160896,0.17609900017490104,-0.036088597070504755,0.0049900580135353876,0.0006648362590733277,-0.04411566180841809
559,1598870193213417039,1598870193.213417,0.020339865000000002,-0.16273018877897616,0.16871666025340862,-0.04243835707822089,0.004989834164394624,0.0006850753176277482,-0.04411848821045965
560,1598870193232744509,1598870193.2327445,0.019327470000000003,-0.11853185972296733,0.21616431533923047,0.002885685559510147,0.004986635662004496,0.0006775487902500401,-0.04411805573083785
561,1598870193253407539,1598870193.2534075,0.020663030000000002,-0.06165940884706856,0.3392030406103135,-0.016121045232007847,0.004992401436974858,0.0006621148277931627,-0.044111294875459305
562,1598870193272563388,1598870193.2725635,0.019155849000000003,0.06374759001967759,0.2396735010780652,-0.04253460681986405,0.0050008073908050085,0.0006543053033336571,-0.04411308492903051
563,1598870193292426436,1598870193.2924266,0.019863048,0.01210853120513116,0.3027919064274455,-0.0591252618502004,0.005006108696007357,0.0006493390317998177,-0.04411416796693449
